indicID,name,period_data,data_value
2070105399,丰田逸致,2013/11/30,1474
2070105399,丰田逸致,2013/10/31,1544
2070105399,丰田逸致,2013/9/30,1674
2070105399,丰田逸致,2013/8/31,1524
2070105399,丰田逸致,2013/7/31,1510
2070105399,丰田逸致,2013/6/30,1717
2070105399,丰田逸致,2013/5/31,1763
2070105399,丰田逸致,2013/4/30,1683
2070105399,丰田逸致,2013/3/31,2321
2070105399,丰田逸致,2013/2/28,724
2070105399,丰田逸致,2013/1/31,348
2070105399,丰田逸致,2012/12/31,393
2070105399,丰田逸致,2012/11/30,1437
2070105399,丰田逸致,2012/10/31,202
2070105399,丰田逸致,2012/9/30,1799
2070105399,丰田逸致,2012/8/31,2582
2070105399,丰田逸致,2012/7/31,2368
2070105399,丰田逸致,2012/6/30,2301
2070105399,丰田逸致,2012/5/31,1730
2070105399,丰田逸致,2012/4/30,1298
2070105399,丰田逸致,2012/3/31,1023
2070105399,丰田逸致,2012/2/29,1164
2070105399,丰田逸致,2012/1/31,989
2070105399,丰田逸致,2011/12/31,2918
2070105399,丰田逸致,2011/11/30,3340
2070105399,丰田逸致,2011/10/31,3212
2070105399,丰田逸致,2011/9/30,3284
2070105399,丰田逸致,2011/8/31,1691
2070105399,丰田逸致,2011/7/31,2293
2070104985,长安CS75,2016/8/31,15017
2070104985,长安CS75,2016/7/31,6737
2070104985,长安CS75,2016/6/30,8624
2070104985,长安CS75,2016/5/31,11495
2070104985,长安CS75,2016/4/30,10663
2070104985,长安CS75,2016/3/31,22037
2070104985,长安CS75,2016/2/29,16888
2070104985,长安CS75,2016/1/31,27148
2070104985,长安CS75,2015/12/31,20300
2070104985,长安CS75,2015/11/30,20812
2070104985,长安CS75,2015/10/31,17948
2070104985,长安CS75,2015/9/30,16556
2070104985,长安CS75,2015/8/31,12903
2070104985,长安CS75,2015/7/31,11195
2070104985,长安CS75,2015/6/30,15680
2070104985,长安CS75,2015/5/31,15113
2070104985,长安CS75,2015/4/30,14382
2070104985,长安CS75,2015/3/31,15884
2070104985,长安CS75,2015/2/28,10111
2070104985,长安CS75,2015/1/31,6321
2070104985,长安CS75,2014/12/31,6321
2070104985,长安CS75,2014/11/30,10031
2070104985,长安CS75,2014/10/31,10347
2070104985,长安CS75,2014/9/30,9239
2070104985,长安CS75,2014/8/31,5772
2070104985,长安CS75,2014/7/31,5310
2070104985,长安CS75,2014/6/30,3844
2070104985,长安CS75,2014/5/31,1758
2070104985,长安CS75,2014/4/30,338
2070104985,长安CS75,2014/3/31,71
2070105975,理念S1,2016/8/31,5
2070105975,理念S1,2016/7/31,5
2070105975,理念S1,2016/6/30,780
2070105975,理念S1,2016/5/31,1967
2070105975,理念S1,2016/4/30,234
2070105975,理念S1,2016/3/31,150
2070105975,理念S1,2016/2/29,1023
2070105975,理念S1,2015/12/31,493
2070105975,理念S1,2015/11/30,6
2070105975,理念S1,2015/10/31,272
2070105975,理念S1,2015/9/30,279
2070105975,理念S1,2015/8/31,278
2070105975,理念S1,2015/7/31,281
2070105975,理念S1,2015/6/30,304
2070105975,理念S1,2015/5/31,268
2070105975,理念S1,2015/4/30,290
2070105975,理念S1,2015/3/31,261
2070105975,理念S1,2015/2/28,153
2070105975,理念S1,2015/1/31,629
2070105975,理念S1,2014/12/31,303
2070105975,理念S1,2014/11/30,255
2070105975,理念S1,2014/10/31,313
2070105975,理念S1,2014/9/30,60
2070105975,理念S1,2014/8/31,103
2070105975,理念S1,2014/7/31,104
2070105975,理念S1,2014/6/30,282
2070105975,理念S1,2014/5/31,315
2070105975,理念S1,2014/4/30,411
2070105975,理念S1,2014/3/31,817
2070105975,理念S1,2014/2/28,1265
2070105975,理念S1,2014/1/31,319
2070105975,理念S1,2013/12/31,362
2070105975,理念S1,2013/11/30,317
2070105975,理念S1,2013/10/31,386
2070105975,理念S1,2013/9/30,322
2070105975,理念S1,2013/8/31,951
2070105975,理念S1,2013/7/31,1081
2070105975,理念S1,2013/6/30,2752
2070105975,理念S1,2013/5/31,1385
2070105975,理念S1,2013/4/30,1137
2070105975,理念S1,2013/3/31,2396
2070105975,理念S1,2013/2/28,1237
2070105975,理念S1,2013/1/31,1587
2070105975,理念S1,2012/12/31,2786
2070105975,理念S1,2012/11/30,1112
2070105975,理念S1,2012/10/31,512
2070105975,理念S1,2012/9/30,1118
2070105975,理念S1,2012/8/31,1702
2070105975,理念S1,2012/7/31,1358
2070105975,理念S1,2012/6/30,2487
2070105975,理念S1,2012/5/31,2135
2070105975,理念S1,2012/4/30,3600
2070105975,理念S1,2012/3/31,4060
2070105975,理念S1,2012/2/29,2083
2070105975,理念S1,2012/1/31,1623
2070105975,理念S1,2011/12/31,3741
2070105975,理念S1,2011/11/30,2583
2070105975,理念S1,2011/10/31,1919
2070105975,理念S1,2011/9/30,2933
2070105975,理念S1,2011/8/31,1479
2070105975,理念S1,2011/7/31,3552
2070105975,理念S1,2011/6/30,3540
2070105975,理念S1,2011/5/31,2804
2070105975,理念S1,2011/4/30,4168
2070109826,一汽夏利A+三厢,2014/12/31,3351
2070109826,一汽夏利A+三厢,2014/11/30,5127
2070109826,一汽夏利A+三厢,2014/10/31,4204
2070109826,一汽夏利A+三厢,2014/9/30,3869
2070109826,一汽夏利A+三厢,2014/8/31,3550
2070109826,一汽夏利A+三厢,2014/7/31,3310
2070109826,一汽夏利A+三厢,2014/6/30,2611
2070109826,一汽夏利A+三厢,2014/5/31,3647
2070109826,一汽夏利A+三厢,2014/4/30,4921
2070109826,一汽夏利A+三厢,2014/3/31,7345
2070109826,一汽夏利A+三厢,2014/2/28,4278
2070109826,一汽夏利A+三厢,2014/1/31,7635
2070109826,一汽夏利A+三厢,2013/12/31,10367
2070109826,一汽夏利A+三厢,2013/11/30,10028
2070109826,一汽夏利A+三厢,2013/10/31,9272
2070109826,一汽夏利A+三厢,2013/9/30,8349
2070109826,一汽夏利A+三厢,2013/8/31,5412
2070109826,一汽夏利A+三厢,2013/7/31,4760
2070109826,一汽夏利A+三厢,2013/6/30,4314
2070109826,一汽夏利A+三厢,2013/5/31,6613
2070109826,一汽夏利A+三厢,2013/4/30,9626
2070109826,一汽夏利A+三厢,2013/3/31,12977
2070109826,一汽夏利A+三厢,2013/2/28,8259
2070109826,一汽夏利A+三厢,2013/1/31,11094
2070109826,一汽夏利A+三厢,2012/12/31,9510
2070109826,一汽夏利A+三厢,2012/11/30,12348
2070109826,一汽夏利A+三厢,2012/10/31,10566
2070109826,一汽夏利A+三厢,2012/9/30,10424
2070109826,一汽夏利A+三厢,2012/8/31,7323
2070109826,一汽夏利A+三厢,2012/7/31,7322
2070109826,一汽夏利A+三厢,2012/6/30,9512
2070109826,一汽夏利A+三厢,2012/5/31,11655
2070109826,一汽夏利A+三厢,2012/4/30,15475
2070109826,一汽夏利A+三厢,2012/3/31,15371
2070109826,一汽夏利A+三厢,2012/2/29,16566
2070109826,一汽夏利A+三厢,2012/1/31,18390
2070109826,一汽夏利A+三厢,2011/12/31,15250
2070109826,一汽夏利A+三厢,2011/11/30,22485
2070109826,一汽夏利A+三厢,2011/10/31,16229
2070109826,一汽夏利A+三厢,2011/9/30,14571
2070109826,一汽夏利A+三厢,2011/8/31,11504
2070109826,一汽夏利A+三厢,2011/7/31,8798
2070109826,一汽夏利A+三厢,2011/6/30,13395
2070109826,一汽夏利A+三厢,2011/5/31,13391
2070109826,一汽夏利A+三厢,2011/4/30,16649
2070109826,一汽夏利A+三厢,2011/3/31,24060
2070109826,一汽夏利A+三厢,2011/2/28,10923
2070109826,一汽夏利A+三厢,2011/1/31,29267
2070109826,一汽夏利A+三厢,2010/12/31,18874
2070109826,一汽夏利A+三厢,2010/11/30,24273
2070109826,一汽夏利A+三厢,2010/10/31,20557
2070109826,一汽夏利A+三厢,2010/9/30,17243
2070109826,一汽夏利A+三厢,2010/8/31,12363
2070109826,一汽夏利A+三厢,2010/7/31,9247
2070109826,一汽夏利A+三厢,2010/6/30,14752
2070109826,一汽夏利A+三厢,2010/5/31,14023
2070109826,一汽夏利A+三厢,2010/4/30,15597
2070109826,一汽夏利A+三厢,2010/3/31,15710
2070109826,一汽夏利A+三厢,2010/2/28,13853
2070109826,一汽夏利A+三厢,2010/1/31,22161
2070109826,一汽夏利A+三厢,2009/12/31,13290
2070109826,一汽夏利A+三厢,2009/11/30,15090
2070109826,一汽夏利A+三厢,2009/10/31,11044
2070109826,一汽夏利A+三厢,2009/9/30,12090
2070109826,一汽夏利A+三厢,2009/8/31,8989
2070109826,一汽夏利A+三厢,2009/7/31,9106
2070109826,一汽夏利A+三厢,2009/6/30,12468
2070109826,一汽夏利A+三厢,2009/5/31,14282
2070109826,一汽夏利A+三厢,2009/4/30,13946
2070109826,一汽夏利A+三厢,2009/3/31,15405
2070109826,一汽夏利A+三厢,2009/2/28,11967
2070109826,一汽夏利A+三厢,2009/1/31,9854
2070109826,一汽夏利A+三厢,2008/12/31,11954
2070109826,一汽夏利A+三厢,2008/11/30,8770
2070109826,一汽夏利A+三厢,2008/10/31,10997
2070109826,一汽夏利A+三厢,2008/9/30,9941
2070109826,一汽夏利A+三厢,2008/8/31,6678
2070109826,一汽夏利A+三厢,2008/7/31,5972
2070109826,一汽夏利A+三厢,2008/6/30,7301
2070109826,一汽夏利A+三厢,2008/5/31,9782
2070109826,一汽夏利A+三厢,2008/4/30,12203
2070109826,一汽夏利A+三厢,2008/3/31,11898
2070109826,一汽夏利A+三厢,2008/2/29,10199
2070109826,一汽夏利A+三厢,2008/1/31,15275
2070109826,一汽夏利A+三厢,2007/12/31,10865
2070109826,一汽夏利A+三厢,2007/11/30,13656
2070109826,一汽夏利A+三厢,2007/10/31,9603
2070109826,一汽夏利A+三厢,2007/9/30,11253
2070109826,一汽夏利A+三厢,2007/8/31,9329
2070109826,一汽夏利A+三厢,2007/7/31,9662
2070109826,一汽夏利A+三厢,2007/6/30,9333
2070109826,一汽夏利A+三厢,2007/5/31,10422
2070109826,一汽夏利A+三厢,2007/4/30,12381
2070109826,一汽夏利A+三厢,2007/3/31,11667
2070109826,一汽夏利A+三厢,2007/2/28,9316
2070109826,一汽夏利A+三厢,2007/1/31,15057
2070106813,斯柯达昕动,2016/8/31,2540
2070106813,斯柯达昕动,2016/7/31,1825
2070106813,斯柯达昕动,2016/6/30,2542
2070106813,斯柯达昕动,2016/5/31,2227
2070106813,斯柯达昕动,2016/4/30,2420
2070106813,斯柯达昕动,2016/3/31,2176
2070106813,斯柯达昕动,2016/2/29,1062
2070106813,斯柯达昕动,2016/1/31,1034
2070106813,斯柯达昕动,2015/12/31,1010
2070106813,斯柯达昕动,2015/11/30,896
2070106813,斯柯达昕动,2015/10/31,839
2070106813,斯柯达昕动,2015/9/30,1111
2070106813,斯柯达昕动,2015/8/31,641
2070106813,斯柯达昕动,2015/7/31,693
2070106813,斯柯达昕动,2015/6/30,967
2070106813,斯柯达昕动,2015/5/31,1499
2070106813,斯柯达昕动,2015/4/30,1206
2070106813,斯柯达昕动,2015/3/31,1765
2070106813,斯柯达昕动,2015/2/28,933
2070106813,斯柯达昕动,2015/1/31,1804
2070106813,斯柯达昕动,2014/12/31,1833
2070106813,斯柯达昕动,2014/11/30,1867
2070106813,斯柯达昕动,2014/10/31,1803
2070106813,斯柯达昕动,2014/9/30,1877
2070106813,斯柯达昕动,2014/8/31,2745
2070106813,斯柯达昕动,2014/7/31,2520
2070106813,斯柯达昕动,2014/6/30,1910
2070106813,斯柯达昕动,2014/5/31,1553
2070106813,斯柯达昕动,2014/4/30,1655
2070106813,斯柯达昕动,2014/3/31,459
2070109744,东南DX7,2016/8/31,6265
2070109744,东南DX7,2016/7/31,5392
2070109744,东南DX7,2016/6/30,5336
2070109744,东南DX7,2016/5/31,7085
2070109744,东南DX7,2016/4/30,5339
2070109744,东南DX7,2016/3/31,7252
2070109744,东南DX7,2016/2/29,4301
2070109744,东南DX7,2016/1/31,9250
2070109744,东南DX7,2015/12/31,8820
2070109744,东南DX7,2015/11/30,6416
2070109744,东南DX7,2015/10/31,5556
2070109744,东南DX7,2015/9/30,4634
2070109744,东南DX7,2015/8/31,2135
2070109744,东南DX7,2015/7/31,1951
2070109744,东南DX7,2015/6/30,323
2070104491,奔驰E级,2016/8/31,4036
2070104491,奔驰E级,2016/7/31,173
2070104491,奔驰E级,2016/6/30,1551
2070104491,奔驰E级,2016/5/31,2067
2070104491,奔驰E级,2016/4/30,3061
2070104491,奔驰E级,2016/3/31,4502
2070104491,奔驰E级,2016/2/29,3000
2070104491,奔驰E级,2016/1/31,5202
2070104491,奔驰E级,2015/12/31,5905
2070104491,奔驰E级,2015/11/30,5234
2070104491,奔驰E级,2015/10/31,4147
2070104491,奔驰E级,2015/9/30,4979
2070104491,奔驰E级,2015/8/31,5285
2070104491,奔驰E级,2015/7/31,4897
2070104491,奔驰E级,2015/6/30,5620
2070104491,奔驰E级,2015/5/31,4936
2070104491,奔驰E级,2015/4/30,4788
2070104491,奔驰E级,2015/3/31,4509
2070104491,奔驰E级,2015/2/28,3000
2070104491,奔驰E级,2015/1/31,6802
2070104491,奔驰E级,2014/12/31,3975
2070104491,奔驰E级,2014/11/30,3486
2070104491,奔驰E级,2014/10/31,5101
2070104491,奔驰E级,2014/9/30,5904
2070104491,奔驰E级,2014/8/31,5390
2070104491,奔驰E级,2014/7/31,5163
2070104491,奔驰E级,2014/6/30,4985
2070104491,奔驰E级,2014/5/31,3096
2070104491,奔驰E级,2014/4/30,3603
2070104491,奔驰E级,2014/3/31,4491
2070104491,奔驰E级,2014/2/28,3143
2070104491,奔驰E级,2014/1/31,5207
2070104491,奔驰E级,2013/12/31,3918
2070104491,奔驰E级,2013/11/30,5857
2070104491,奔驰E级,2013/10/31,4099
2070104491,奔驰E级,2013/9/30,6457
2070104491,奔驰E级,2013/8/31,3286
2070104491,奔驰E级,2013/7/31,2126
2070104491,奔驰E级,2013/6/30,2218
2070104491,奔驰E级,2013/5/31,2138
2070104491,奔驰E级,2013/4/30,2958
2070104491,奔驰E级,2013/3/31,2847
2070104491,奔驰E级,2013/2/28,1330
2070104491,奔驰E级,2013/1/31,2390
2070104491,奔驰E级,2012/12/31,5208
2070104491,奔驰E级,2012/11/30,2428
2070104491,奔驰E级,2012/10/31,3467
2070104491,奔驰E级,2012/9/30,4123
2070104491,奔驰E级,2012/8/31,3196
2070104491,奔驰E级,2012/7/31,1919
2070104491,奔驰E级,2012/6/30,4331
2070104491,奔驰E级,2012/5/31,3999
2070104491,奔驰E级,2012/4/30,3728
2070104491,奔驰E级,2012/3/31,3363
2070104491,奔驰E级,2012/2/29,817
2070104491,奔驰E级,2012/1/31,186
2070104491,奔驰E级,2011/12/31,10406
2070104491,奔驰E级,2011/11/30,4237
2070104491,奔驰E级,2011/10/31,3824
2070104491,奔驰E级,2011/9/30,3567
2070104491,奔驰E级,2011/8/31,2535
2070104491,奔驰E级,2011/7/31,2477
2070104491,奔驰E级,2011/6/30,2713
2070104491,奔驰E级,2011/5/31,2766
2070104491,奔驰E级,2011/4/30,3017
2070104491,奔驰E级,2011/3/31,3704
2070104491,奔驰E级,2011/2/28,2670
2070104491,奔驰E级,2011/1/31,3078
2070104491,奔驰E级,2010/12/31,3333
2070104491,奔驰E级,2010/11/30,2362
2070104491,奔驰E级,2010/10/31,1569
2070104491,奔驰E级,2010/9/30,1914
2070104491,奔驰E级,2010/8/31,643
2070104491,奔驰E级,2010/7/31,1233
2070104491,奔驰E级,2009/5/31,15
2070104491,奔驰E级,2009/4/30,1126
2070104491,奔驰E级,2009/3/31,823
2070104491,奔驰E级,2009/2/28,22
2070104491,奔驰E级,2009/1/31,259
2070104491,奔驰E级,2008/12/31,1473
2070104491,奔驰E级,2008/11/30,640
2070104491,奔驰E级,2008/10/31,980
2070104491,奔驰E级,2008/9/30,894
2070104491,奔驰E级,2008/8/31,982
2070104491,奔驰E级,2008/7/31,512
2070104491,奔驰E级,2008/6/30,904
2070104491,奔驰E级,2008/5/31,1158
2070104491,奔驰E级,2008/4/30,776
2070104491,奔驰E级,2008/3/31,387
2070104491,奔驰E级,2008/2/29,417
2070104491,奔驰E级,2008/1/31,643
2070104491,奔驰E级,2007/12/31,704
2070104491,奔驰E级,2007/11/30,639
2070104491,奔驰E级,2007/10/31,404
2070104491,奔驰E级,2007/9/30,299
2070104491,奔驰E级,2007/8/31,234
2070104491,奔驰E级,2007/7/31,245
2070104491,奔驰E级,2007/6/30,149
2070104491,奔驰E级,2007/5/31,119
2070104491,奔驰E级,2007/4/30,105
2070104491,奔驰E级,2007/3/31,167
2070104491,奔驰E级,2007/2/28,72
2070104491,奔驰E级,2007/1/31,209
2070116051,日产西玛,2016/8/31,57
2070116051,日产西玛,2016/7/31,119
2070116051,日产西玛,2016/6/30,190
2070116051,日产西玛,2016/5/31,331
2070116051,日产西玛,2016/4/30,1158
2070109787,铃木利亚纳两厢,2016/6/30,849
2070109787,铃木利亚纳两厢,2016/5/31,632
2070109787,铃木利亚纳两厢,2016/4/30,652
2070109787,铃木利亚纳两厢,2016/3/31,919
2070109787,铃木利亚纳两厢,2016/2/29,1188
2070109787,铃木利亚纳两厢,2016/1/31,1712
2070109787,铃木利亚纳两厢,2015/12/31,2000
2070109787,铃木利亚纳两厢,2015/11/30,1386
2070109787,铃木利亚纳两厢,2015/10/31,1360
2070109787,铃木利亚纳两厢,2015/9/30,940
2070109787,铃木利亚纳两厢,2015/8/31,665
2070109787,铃木利亚纳两厢,2015/7/31,641
2070109787,铃木利亚纳两厢,2015/6/30,1166
2070109787,铃木利亚纳两厢,2015/5/31,1150
2070109787,铃木利亚纳两厢,2015/4/30,965
2070109787,铃木利亚纳两厢,2015/3/31,2401
2070109787,铃木利亚纳两厢,2015/2/28,2544
2070109787,铃木利亚纳两厢,2015/1/31,3382
2070109787,铃木利亚纳两厢,2014/12/31,5233
2070109787,铃木利亚纳两厢,2014/11/30,2534
2070109787,铃木利亚纳两厢,2014/10/31,3435
2070109787,铃木利亚纳两厢,2014/9/30,3352
2070109787,铃木利亚纳两厢,2014/8/31,2699
2070109787,铃木利亚纳两厢,2014/7/31,2260
2070109787,铃木利亚纳两厢,2014/6/30,2720
2070109787,铃木利亚纳两厢,2014/5/31,2428
2070109787,铃木利亚纳两厢,2014/4/30,2016
2070109787,铃木利亚纳两厢,2014/3/31,2200
2070109787,铃木利亚纳两厢,2014/2/28,968
2070109787,铃木利亚纳两厢,2014/1/31,1971
2070109787,铃木利亚纳两厢,2013/12/31,1659
2070109787,铃木利亚纳两厢,2013/11/30,582
2070109787,铃木利亚纳两厢,2013/10/31,734
2070109787,铃木利亚纳两厢,2013/9/30,541
2070109787,铃木利亚纳两厢,2013/8/31,449
2070109787,铃木利亚纳两厢,2013/7/31,299
2070109787,铃木利亚纳两厢,2013/6/30,587
2070109787,铃木利亚纳两厢,2013/5/31,518
2070109787,铃木利亚纳两厢,2013/4/30,570
2070109787,铃木利亚纳两厢,2013/3/31,743
2070109787,铃木利亚纳两厢,2013/2/28,838
2070109787,铃木利亚纳两厢,2013/1/31,1670
2070109787,铃木利亚纳两厢,2012/12/31,1013
2070109787,铃木利亚纳两厢,2012/11/30,748
2070109787,铃木利亚纳两厢,2012/10/31,228
2070109787,铃木利亚纳两厢,2012/9/30,243
2070109787,铃木利亚纳两厢,2012/8/31,275
2070109787,铃木利亚纳两厢,2012/7/31,769
2070109787,铃木利亚纳两厢,2012/6/30,552
2070109787,铃木利亚纳两厢,2012/5/31,441
2070109787,铃木利亚纳两厢,2012/4/30,865
2070109787,铃木利亚纳两厢,2012/3/31,685
2070109787,铃木利亚纳两厢,2012/2/29,605
2070109787,铃木利亚纳两厢,2012/1/31,1027
2070109787,铃木利亚纳两厢,2011/12/31,845
2070109787,铃木利亚纳两厢,2011/11/30,932
2070109787,铃木利亚纳两厢,2011/10/31,1206
2070109787,铃木利亚纳两厢,2011/9/30,1567
2070109787,铃木利亚纳两厢,2011/8/31,1081
2070109787,铃木利亚纳两厢,2011/7/31,1124
2070109787,铃木利亚纳两厢,2011/6/30,1350
2070109787,铃木利亚纳两厢,2011/5/31,1744
2070109787,铃木利亚纳两厢,2011/4/30,1690
2070109787,铃木利亚纳两厢,2011/3/31,2422
2070109787,铃木利亚纳两厢,2011/2/28,2188
2070109787,铃木利亚纳两厢,2011/1/31,2361
2070109787,铃木利亚纳两厢,2010/12/31,892
2070109787,铃木利亚纳两厢,2010/11/30,1044
2070109787,铃木利亚纳两厢,2010/10/31,391
2070109787,铃木利亚纳两厢,2010/9/30,155
2070109787,铃木利亚纳两厢,2010/8/31,159
2070109787,铃木利亚纳两厢,2010/7/31,27
2070109787,铃木利亚纳两厢,2010/6/30,80
2070109787,铃木利亚纳两厢,2010/5/31,49
2070109787,铃木利亚纳两厢,2010/4/30,51
2070109787,铃木利亚纳两厢,2010/3/31,221
2070109787,铃木利亚纳两厢,2010/2/28,152
2070109787,铃木利亚纳两厢,2010/1/31,287
2070109787,铃木利亚纳两厢,2009/12/31,27
2070109787,铃木利亚纳两厢,2009/11/30,104
2070109787,铃木利亚纳两厢,2009/10/31,299
2070109787,铃木利亚纳两厢,2009/9/30,199
2070109787,铃木利亚纳两厢,2009/8/31,230
2070109787,铃木利亚纳两厢,2009/7/31,273
2070109787,铃木利亚纳两厢,2009/6/30,37
2070109787,铃木利亚纳两厢,2009/5/31,389
2070109787,铃木利亚纳两厢,2009/4/30,725
2070109787,铃木利亚纳两厢,2009/3/31,477
2070109787,铃木利亚纳两厢,2009/2/28,333
2070109787,铃木利亚纳两厢,2009/1/31,200
2070109787,铃木利亚纳两厢,2008/12/31,287
2070109787,铃木利亚纳两厢,2008/11/30,241
2070109787,铃木利亚纳两厢,2008/10/31,160
2070109787,铃木利亚纳两厢,2008/9/30,114
2070109787,铃木利亚纳两厢,2008/8/31,42
2070109787,铃木利亚纳两厢,2008/7/31,46
2070109787,铃木利亚纳两厢,2008/6/30,234
2070109787,铃木利亚纳两厢,2008/5/31,175
2070109787,铃木利亚纳两厢,2008/4/30,292
2070109787,铃木利亚纳两厢,2008/3/31,846
2070109787,铃木利亚纳两厢,2008/2/29,260
2070109787,铃木利亚纳两厢,2008/1/31,134
2070109787,铃木利亚纳两厢,2007/12/31,612
2070109787,铃木利亚纳两厢,2007/11/30,688
2070109787,铃木利亚纳两厢,2007/10/31,792
2070109787,铃木利亚纳两厢,2007/9/30,554
2070109787,铃木利亚纳两厢,2007/8/31,545
2070109787,铃木利亚纳两厢,2007/7/31,327
2070109787,铃木利亚纳两厢,2007/6/30,588
2070109787,铃木利亚纳两厢,2007/5/31,685
2070109787,铃木利亚纳两厢,2007/4/30,806
2070109787,铃木利亚纳两厢,2007/3/31,1235
2070109787,铃木利亚纳两厢,2007/2/28,1099
2070109787,铃木利亚纳两厢,2007/1/31,1059
2070104602,本田锋范,2016/8/31,6335
2070104602,本田锋范,2016/7/31,6505
2070104602,本田锋范,2016/6/30,5494
2070104602,本田锋范,2016/5/31,5389
2070104602,本田锋范,2016/4/30,5149
2070104602,本田锋范,2016/3/31,4643
2070104602,本田锋范,2016/2/29,3375
2070104602,本田锋范,2016/1/31,5370
2070104602,本田锋范,2015/12/31,8462
2070104602,本田锋范,2015/11/30,4976
2070104602,本田锋范,2015/10/31,7630
2070104602,本田锋范,2015/9/30,6332
2070104602,本田锋范,2015/8/31,3005
2070104602,本田锋范,2015/7/31,3471
2070104602,本田锋范,2015/6/30,2020
2070104602,本田锋范,2015/5/31,3096
2070104602,本田锋范,2015/4/30,4001
2070104602,本田锋范,2015/3/31,4402
2070104602,本田锋范,2015/2/28,1536
2070104602,本田锋范,2015/1/31,1371
2070104602,本田锋范,2014/12/31,7085
2070104602,本田锋范,2014/11/30,2101
2070104602,本田锋范,2014/10/31,1731
2070104602,本田锋范,2014/9/30,2259
2070104602,本田锋范,2014/8/31,3147
2070104602,本田锋范,2014/7/31,2808
2070104602,本田锋范,2014/6/30,5013
2070104602,本田锋范,2014/5/31,4606
2070104602,本田锋范,2014/4/30,3609
2070104602,本田锋范,2014/3/31,5415
2070104602,本田锋范,2014/2/28,3462
2070104602,本田锋范,2014/1/31,4157
2070104602,本田锋范,2013/12/31,7904
2070104602,本田锋范,2013/11/30,7313
2070104602,本田锋范,2013/10/31,7951
2070104602,本田锋范,2013/9/30,7194
2070104602,本田锋范,2013/8/31,4985
2070104602,本田锋范,2013/7/31,4496
2070104602,本田锋范,2013/6/30,9405
2070104602,本田锋范,2013/5/31,10197
2070104602,本田锋范,2013/4/30,11693
2070104602,本田锋范,2013/3/31,11084
2070104602,本田锋范,2013/2/28,5804
2070104602,本田锋范,2013/1/31,7286
2070104602,本田锋范,2012/12/31,9780
2070104602,本田锋范,2012/11/30,5108
2070104602,本田锋范,2012/10/31,5286
2070104602,本田锋范,2012/9/30,3620
2070104602,本田锋范,2012/8/31,9841
2070104602,本田锋范,2012/7/31,7222
2070104602,本田锋范,2012/6/30,12301
2070104602,本田锋范,2012/5/31,7867
2070104602,本田锋范,2012/4/30,9540
2070104602,本田锋范,2012/3/31,10519
2070104602,本田锋范,2012/2/29,8700
2070104602,本田锋范,2012/1/31,7129
2070104602,本田锋范,2011/12/31,17846
2070104602,本田锋范,2011/11/30,12491
2070104602,本田锋范,2011/10/31,10214
2070104602,本田锋范,2011/9/30,10657
2070104602,本田锋范,2011/8/31,8502
2070104602,本田锋范,2011/7/31,10497
2070104602,本田锋范,2011/6/30,8053
2070104602,本田锋范,2011/5/31,3251
2070104602,本田锋范,2011/4/30,7623
2070104602,本田锋范,2011/3/31,12267
2070104602,本田锋范,2011/2/28,8640
2070104602,本田锋范,2011/1/31,13461
2070104602,本田锋范,2010/12/31,13320
2070104602,本田锋范,2010/11/30,13795
2070104602,本田锋范,2010/10/31,11142
2070104602,本田锋范,2010/9/30,13241
2070104602,本田锋范,2010/8/31,9537
2070104602,本田锋范,2010/7/31,11977
2070104602,本田锋范,2010/6/30,8803
2070104602,本田锋范,2010/5/31,6875
2070104602,本田锋范,2010/4/30,9774
2070104602,本田锋范,2010/3/31,12212
2070104602,本田锋范,2010/2/28,9646
2070104602,本田锋范,2010/1/31,12310
2070104602,本田锋范,2009/12/31,13125
2070104602,本田锋范,2009/11/30,11020
2070104602,本田锋范,2009/10/31,7821
2070104602,本田锋范,2009/9/30,11101
2070104602,本田锋范,2009/8/31,9072
2070104602,本田锋范,2009/7/31,11505
2070104602,本田锋范,2009/6/30,11873
2070104602,本田锋范,2009/5/31,9613
2070104602,本田锋范,2009/4/30,7040
2070104602,本田锋范,2009/3/31,8370
2070104602,本田锋范,2009/2/28,5194
2070104602,本田锋范,2009/1/31,7455
2070104602,本田锋范,2008/12/31,4066
2070106157,铃木锋驭,2016/8/31,774
2070106157,铃木锋驭,2016/6/30,908
2070106157,铃木锋驭,2016/5/31,1086
2070106157,铃木锋驭,2016/4/30,928
2070106157,铃木锋驭,2016/3/31,1130
2070106157,铃木锋驭,2016/2/29,394
2070106157,铃木锋驭,2016/1/31,2094
2070106157,铃木锋驭,2015/12/31,1538
2070106157,铃木锋驭,2015/11/30,2130
2070106157,铃木锋驭,2015/10/31,2761
2070106157,铃木锋驭,2015/9/30,1944
2070106157,铃木锋驭,2015/8/31,2251
2070106157,铃木锋驭,2015/7/31,1321
2070106157,铃木锋驭,2015/6/30,2277
2070106157,铃木锋驭,2015/5/31,3339
2070106157,铃木锋驭,2015/4/30,3133
2070106157,铃木锋驭,2015/3/31,3204
2070106157,铃木锋驭,2015/2/28,2165
2070106157,铃木锋驭,2015/1/31,4749
2070106157,铃木锋驭,2014/12/31,3546
2070106157,铃木锋驭,2014/11/30,3628
2070106157,铃木锋驭,2014/10/31,3475
2070106157,铃木锋驭,2014/9/30,3502
2070106157,铃木锋驭,2014/8/31,2366
